pid,majorcat,province,area,sex,age,a003,a010,a038,a039,a043,a045,a046,a048,a392,a116,a117,a140,a141,a144,a146,a158,a159,a160,a161,a162,d016,d020,d041,d042,d046,d048,d049,d051,d254,d106,d107,d130,d131,d134,d136,d144,d145,d146,d147,d148,f073,f074,h001,q001,q015,q016,q017,p001,year,Resign,First_Work,Admission,Graduation,Cur,Cur_Work_date,Start_Work1_date,End_Work1_date,Work_to_Cur,Start_to_End,ck
68373,6,3,4,2,24.5,,,,,,,,,,,,,,,,,,,,,5,10,1,1,3,1,2,3,3,5,40,2,2,3,3,1,2,1,1,1,3,3.7,2,4,7,7,7,1,2019,1,2,2015-03-01,2019-02-28,2019-09-01,,2019-03-01,2020-05-01,,14,0
68422,6,4,15,2,24.833333333,,,,,,,,,,,,,,,,,,,,,5,2,2,1,2,2,2,2,2,5,40,4,4,5,4,1,2,1,1,1,3,3.7,2,5,5,5,5,1,2019,1,2,2015-03-01,2019-02-28,2019-09-01,,2019-09-01,2019-12-01,,3,0
68575,7,2,8,2,26.666666667,,,,,,,,,,,,,,,,,,,,,3,1,1,1,2,2,2,2,2,5,40,3,3,3,3,1,2,1,1,1,1,3.5,2,4,5,5,6,1,2019,1,2,2016-03-01,2019-02-28,2019-09-01,,2019-05-01,2020-06-01,,13,0
68596,7,4,15,1,26.25,,,,,,,,,,,,,,,,,,,,,-1,15,3,3,3,2,2,3,3,5,40,2,2,1,2,1,2,1,1,1,3,3.5,1,3,7,7,7,1,2019,1,2,2013-03-01,2019-02-28,2019-09-01,,2019-10-01,2020-01-01,,3,0
68611,7,4,2,2,24.5,,,,,,,,,,,,,,,,,,,,,3,15,2,2,2,2,2,2,2,5,40,2,2,3,5,3,3,3,3,3,3,3.58,1,5,6,6,6,1,2019,1,2,2015-03-01,2019-02-28,2019-09-01,,2019-03-01,2019-06-01,,3,0
68718,7,1,1,2,28.25,,,,,,,,,,,,,,,,,,,,,5,8,3,1,1,3,3,1,1,5,45,1,1,3,3,1,2,1,1,1,1,3,1,3,2,2,2,1,2019,1,2,2011-03-01,2019-02-28,2019-09-01,,2019-05-01,2019-12-01,,7,0
68725,7,1,1,2,24.833333333,,,,,,,,,,,,,,,,,,,,,-1,,3,3,3,3,3,3,3,3,8,3,4,3,2,3,3,1,3,3,3,3.6,1,3,6,6,6,1,2019,1,2,2014-03-01,2019-02-28,2019-09-01,,2019-12-01,2019-12-01,,0,0
68748,7,2,8,2,26,,,,,,,,,,,,,,,,,,,,,-1,8,3,3,3,1,3,1,3,5,40,4,4,3,4,1,2,1,1,3,3,4,1,2,3,3,3,1,2019,1,2,2013-03-01,2018-08-31,2019-09-01,,2018-09-01,2018-12-01,,3,0
68785,7,4,14,2,25.583333333,,,,,,,,,,,,,,,,,,,,,1,7,3,3,3,3,3,3,3,5,20,2,3,1,1,2,2,2,2,2,3,3.7,2,4,6,6,6,1,2019,1,2,2014-03-01,2019-02-28,2019-09-01,,2019-03-01,2019-04-01,,1,0
68787,7,4,14,2,25.416666667,,,,,,,,,,,,,,,,,,,,,4,3,3,3,3,3,3,1,3,5,35,4,4,4,4,1,2,3,1,1,3,3.5,1,4,5,6,6,1,2019,1,2,2015-03-01,2019-02-28,2019-09-01,,2019-10-01,2020-05-01,,7,0
68819,7,1,1,2,27.583333333,,,,,,,,,,,,,,,,,,,,,6,8,2,2,2,1,2,2,2,5,9,1,1,1,1,2,3,1,1,1,3,3.2,2,2,3,3,3,1,2019,1,2,2013-03-01,2018-08-31,2019-09-01,,2018-09-01,2018-12-01,,3,0
68869,7,5,6,2,24.666666667,,,,,,,,,,,,,,,,,,,,,2,6,2,2,2,2,2,2,2,5,40,2,3,3,4,1,2,1,1,1,3,3.8,1,3,4,5,5,1,2019,1,2,2014-03-01,2018-08-31,2019-09-01,,2019-08-01,2020-02-01,,6,0
68998,7,4,2,2,24.916666667,,,,,,,,,,,,,,,,,,,,,-1,1,1,1,1,1,1,1,1,5,52,2,2,3,3,1,2,1,1,1,3,3.2,1,2,4,4,4,1,2019,1,2,2014-03-01,2019-02-28,2019-09-01,,2020-02-01,2020-05-01,,3,0
69053,7,2,8,2,25.083333333,,,,,,,,,,,,,,,,,,,,,-1,8,3,3,3,3,3,1,3,5,35,4,4,2,2,1,2,1,1,1,3,3.91,1,4,4,4,4,1,2019,1,2,2014-03-01,2019-02-28,2019-09-01,,2019-09-01,2020-05-01,,8,0
69147,7,1,1,2,25.083333333,,,,,,,,,,,,,,,,,,,,,-1,1,1,3,3,3,3,3,3,4,20,4,3,1,2,3,3,3,3,3,3,3.6,1,4,4,3,4,1,2019,1,2,2015-03-01,2019-02-28,2019-09-01,,2019-01-01,2019-04-01,,3,0
69189,7,3,11,2,25,,,,,,,,,,,,,,,,,,,,,-1,1,1,1,3,1,1,3,3,4,45,2,2,1,3,1,2,1,1,3,3,3.5,1,3,4,5,4,1,2019,1,2,2014-03-01,2019-02-28,2019-09-01,,2019-08-01,2020-08-01,,12,0
69204,7,4,14,2,23.583333333,,,,,,,,,,,,,,,,,,,,,-1,3,1,1,1,1,1,1,1,5,40,3,3,3,3,1,2,1,1,1,1,3.2,1,3,4,6,4,1,2019,1,2,2015-03-01,2019-02-28,2019-09-01,,2019-05-01,2020-01-01,,8,0
69236,7,5,12,2,23.583333333,,,,,,,,,,,,,,,,,,,,,1,8,3,3,3,1,1,3,3,5,20,5,4,4,3,2,2,2,2,2,3,3.9,1,4,5,5,5,1,2019,1,2,2015-03-01,2019-02-28,2019-09-01,,2019-03-01,2019-12-01,,9,0
69283,7,4,2,2,24.416666667,2,1,2,1,1,2,1,2,1,1,5,4,4,4,5,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,1,4,2,2,3,2,5,1,2019,0,1,2015-03-01,2019-02-28,2019-09-01,2017-03-01,,,30,,0
69311,7,1,1,2,24,1,-1,1,2,2,2,2,2,2,3,18,4,4,1,1,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,,3,4.1,2,5,7,7,7,1,2019,0,1,2015-03-01,2019-02-28,2019-09-01,2017-08-01,,,25,,0
69413,7,4,14,2,25.416666667,,,,,,,,,,,,,,,,,,,,,3,3,2,2,3,1,2,2,3,5,45,3,2,4,4,2,2,2,2,2,3,3.5,1,1,2,2,5,1,2019,1,2,2014-03-01,2019-02-28,2019-09-01,,2018-08-01,2019-04-01,,8,0
69445,7,4,7,2,23.833333333,,,,,,,,,,,,,,,,,,,,,6,7,2,1,2,2,2,2,2,5,40,2,3,5,5,2,2,2,2,2,3,4.3,1,5,5,5,5,1,2019,1,2,2015-03-01,2019-02-28,2019-09-01,,2018-09-01,2020-07-01,,22,0
69529,7,3,11,2,27.25,,,,,,,,,,,,,,,,,,,,,-1,14,1,1,3,3,1,2,3,5,10,2,2,3,4,2,2,3,1,1,3,2.38,1,3,2,2,2,1,2019,1,2,2013-03-01,2018-08-31,2019-09-01,,2019-03-01,2020-01-01,,10,0
69575,7,1,1,2,25.666666667,,,,,,,,,,,,,,,,,,,,,-1,1,3,3,3,3,3,3,3,3,15,3,3,3,2,3,3,1,3,1,1,3.5,1,2,2,2,3,1,2019,1,2,2013-03-01,2018-08-31,2019-09-01,,2018-09-01,2018-11-01,,2,0
69740,7,4,2,2,27.083333333,,,,,,,,,,,,,,,,,,,,,1,2,3,3,3,3,3,3,3,4,4,4,5,4,4,3,3,3,3,3,3,3.6,1,5,7,7,7,1,2019,1,2,2015-03-01,2019-02-28,2019-09-01,,2019-11-01,2020-02-01,,3,0
69747,7,4,2,2,29,2,1,2,1,3,1,1,1,3,5,20,4,5,5,5,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,3,2.7,1,2,1,2,4,1,2019,0,1,2012-03-01,2019-02-28,2019-09-01,2012-04-01,,,89,,0
69765,7,1,1,2,25,,,,,,,,,,,,,,,,,,,,,7,1,1,1,1,1,1,1,1,5,40,4,4,5,5,1,2,1,1,1,3,3.4,1,4,6,6,6,1,2019,1,2,2014-03-01,2019-02-28,2019-09-01,,2019-02-01,2019-10-01,,8,0
69766,7,1,1,2,25,,,,,,,,,,,,,,,,,,,,,-1,1,1,1,3,1,1,1,3,5,40,3,3,1,1,2,2,2,2,2,2,3.68,2,3,4,4,4,1,2019,1,2,2014-03-01,2018-08-31,2019-09-01,,2019-02-01,2020-04-01,,14,0
69812,7,1,1,2,23.666666667,,,,,,,,,,,,,,,,,,,,,8,1,1,1,3,1,2,3,3,5,35,4,4,3,4,1,2,1,1,1,3,3.7,2,4,6,6,6,1,2019,1,2,2015-03-01,2019-02-28,2019-09-01,,2019-03-01,2020-02-01,,11,0
69850,7,4,3,2,24,,,,,,,,,,,,,,,,,,,,,-1,,3,3,3,3,3,3,3,2,4,2,3,3,3,2,2,2,2,2,3,3.8,2,3,1,1,1,1,2019,1,2,2015-03-01,2019-02-28,2019-09-01,,2019-03-01,2020-01-01,,10,0
69897,7,4,3,2,29.166666667,,,,,,,,,,,,,,,,,,,,,1,15,2,2,2,1,1,2,2,3,15,4,4,3,5,2,2,2,2,2,3,3.9,1,4,5,5,5,2,2019,1,2,2011-03-01,2019-02-28,2019-09-01,,2019-10-01,2020-03-01,,5,0
69900,7,1,1,1,27.25,,,,,,,,,,,,,,,,,,,,,6,1,1,1,1,1,1,1,1,5,40,2,2,3,4,2,2,1,1,1,3,4,1,3,4,4,4,1,2019,1,2,2012-03-01,2018-08-31,2019-09-01,,2019-06-01,2019-09-01,,3,0
69937,7,1,1,2,24.75,2,-1,3,3,3,3,3,3,3,1,1,5,5,5,5,3,3,3,1,3,,,,,,,,,,,,,,,,,,,,,-1,,1,4,6,6,6,1,2019,0,1,2014-03-01,2019-02-28,2019-09-01,2017-09-01,,,24,,0
69953,7,2,8,2,26.333333333,,,,,,,,,,,,,,,,,,,,,8,8,3,1,3,3,1,3,3,5,40,1,3,1,1,1,2,1,1,1,3,4.18,1,3,1,1,1,1,2019,1,2,2015-03-01,2019-02-28,2019-09-01,,2019-03-01,2020-02-01,,11,0
70043,1,1,1,2,22.583333333,,,,,,,,,,,,,,,,,,,,,-1,8,2,2,2,2,2,2,2,2,20,2,2,1,3,2,2,2,2,2,3,4.34,1,4,3,3,3,1,2019,1,2,2017-03-01,2019-02-28,2019-09-01,,2016-02-01,2019-11-01,,45,0
70071,1,2,8,2,23.083333333,,,,,,,,,,,,,,,,,,,,,-1,9,2,2,2,1,2,2,2,2,12,4,3,3,4,2,2,2,2,2,3,4.2,2,4,5,5,5,1,2019,1,2,2017-03-01,2019-02-28,2019-09-01,,2019-03-01,2020-01-01,,10,0
70083,1,1,1,2,24.75,2,2,1,1,3,2,1,1,1,5,55,4,4,3,2,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,,3,4,2,3,4,4,4,1,2019,0,1,2017-03-01,2019-02-28,2019-09-01,2015-09-01,,,48,,0
70142,1,2,5,2,22.25,,,,,,,,,,,,,,,,,,,,,5,5,1,2,2,1,1,2,2,6,42,2,3,5,5,3,3,1,1,1,3,3.7,1,5,5,5,5,1,2019,1,2,2017-03-01,2019-02-28,2019-09-01,,2019-04-01,2019-10-01,,6,0
70180,2,1,1,2,23.5,,,,,,,,,,,,,,,,,,,,,4,1,1,1,1,1,1,1,1,5,40,3,2,2,2,1,2,1,3,3,3,1.5,1,2,1,1,1,1,2019,1,2,2016-03-01,2019-02-28,2019-09-01,,2019-01-01,2020-01-01,,12,0
70203,2,2,8,1,28,,,,,,,,,,,,,,,,,,,,,3,1,1,1,1,1,1,1,1,6,48,1,1,4,4,1,2,1,1,1,-1,,1,3,5,5,5,1,2019,1,2,2013-03-01,2019-02-28,2019-09-01,,2018-02-01,2019-05-01,,15,0
70219,2,2,8,2,22.083333333,,,,,,,,,,,,,,,,,,,,,2,1,3,3,3,3,3,3,3,5,45,3,4,3,3,3,3,3,3,3,3,4.5,1,5,7,7,7,1,2019,1,2,2017-03-01,2019-02-28,2019-09-01,,2020-01-01,2020-02-01,,1,0
70235,2,2,8,2,22,,,,,,,,,,,,,,,,,,,,,-1,1,2,2,2,2,2,2,2,7,70,2,2,1,1,1,2,1,1,1,3,4.47,1,2,1,3,3,1,2019,1,2,2017-03-01,2019-02-28,2019-09-01,,2018-07-01,2019-07-01,,12,0
70249,2,2,8,1,25.416666667,,,,,,,,,,,,,,,,,,,,,-1,5,1,2,3,2,3,1,3,4,48,3,2,1,2,3,3,3,3,3,-1,,2,4,4,4,4,1,2019,1,2,2014-03-01,2019-02-28,2019-09-01,,2019-03-01,2019-07-01,,4,0
70368,2,4,7,1,24.666666667,,,,,,,,,,,,,,,,,,,,,9,7,1,2,3,2,1,2,3,5,45,3,3,3,4,1,2,1,1,1,3,4.08,1,3,7,6,7,1,2019,1,2,2014-03-01,2019-02-28,2019-09-01,,2018-11-01,2020-01-01,,14,0
70387,2,1,1,2,28.083333333,2,-1,1,1,1,1,1,2,1,5,40,3,2,1,1,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,,3,2.9,2,3,7,7,4,1,2019,0,1,2017-03-01,2019-02-28,2019-09-01,2016-10-01,,,35,,0
70405,2,2,8,2,21.916666667,,,,,,,,,,,,,,,,,,,,,-1,8,1,1,3,1,3,3,3,5,40,3,1,3,3,1,2,1,1,1,1,2.1,1,5,6,6,6,1,2019,1,2,2017-03-01,2019-02-28,2019-09-01,,2019-07-01,2020-04-01,,9,0
70435,2,2,8,1,23.75,,,,,,,,,,,,,,,,,,,,,5,1,1,1,3,3,2,1,3,5,60,2,2,3,3,1,2,1,1,1,3,3.3,2,3,4,4,4,1,2019,1,2,2015-03-01,2019-02-28,2019-09-01,,2019-04-01,2020-04-01,,12,0
70496,2,4,2,2,21.666666667,,,,,,,,,,,,,,,,,,,,,2,2,1,2,2,2,1,2,2,5,25,3,2,1,2,1,2,1,1,3,3,2.5,2,3,5,5,4,1,2019,1,2,2017-03-01,2019-02-28,2019-09-01,,2019-04-01,2020-04-01,,12,0
70558,2,2,8,2,21.75,,,,,,,,,,,,,,,,,,,,,-1,1,3,3,3,3,3,3,3,5,40,5,5,3,4,3,3,3,3,3,3,4.35,1,2,5,6,6,1,2019,1,2,2017-03-01,2019-02-28,2019-09-01,,2019-01-01,2019-03-01,,2,0
70655,2,2,5,2,22.083333333,,,,,,,,,,,,,,,,,,,,,-1,9,1,1,3,1,1,1,3,5,30,3,4,2,1,1,2,1,1,1,-1,,2,4,7,7,7,1,2019,1,2,2017-03-01,2019-02-28,2019-09-01,,2019-03-01,2019-06-01,,3,0
70740,2,2,5,2,22.583333333,,,,,,,,,,,,,,,,,,,,,2,1,1,1,3,3,2,2,3,5,40,3,3,2,1,1,2,1,1,1,-1,,2,2,7,7,7,2,2019,1,2,2017-03-01,2019-02-28,2019-09-01,,2019-01-01,2019-05-01,,4,0
70811,2,4,3,1,24.166666667,,,,,,,,,,,,,,,,,,,,,3,3,1,1,1,1,1,3,1,5,40,3,3,3,3,1,2,1,1,1,2,3.5,2,3,5,5,5,1,2019,1,2,2015-03-01,2019-02-28,2019-09-01,,2018-11-01,2019-04-01,,5,0
70952,2,1,1,2,24.333333333,,,,,,,,,,,,,,,,,,,,,4,1,1,1,1,1,1,3,3,5,45,3,3,2,2,1,2,1,1,1,3,3.4,1,4,6,6,6,1,2019,1,2,2017-03-01,2019-02-28,2019-09-01,,2019-04-01,2020-03-01,,11,0
70959,2,2,8,2,23.583333333,,,,,,,,,,,,,,,,,,,,,9,1,1,1,1,1,1,1,1,5,40,4,3,5,4,1,2,1,1,1,3,3.5,1,4,4,5,5,1,2019,1,2,2015-03-01,2019-02-28,2019-09-01,,2019-03-01,2020-06-01,,15,0
70981,2,2,8,1,24.75,,,,,,,,,,,,,,,,,,,,,1,8,3,2,2,1,2,3,2,4,18,4,4,2,2,1,2,2,2,2,3,3.8,2,4,5,5,5,1,2019,1,2,2014-03-01,2019-02-28,2019-09-01,,2019-08-01,2020-07-01,,11,0
70986,2,3,4,1,28.5,,,,,,,,,,,,,,,,,,,,,9,8,3,3,3,3,2,3,3,5,30,3,3,3,3,3,3,3,2,2,1,3,2,4,5,5,5,1,2019,1,2,2012-03-01,2018-08-31,2019-09-01,,2018-06-01,2018-12-01,,6,0
71017,2,4,15,2,23.583333333,,,,,,,,,,,,,,,,,,,,,3,15,1,2,3,2,1,2,3,6,55,5,3,5,5,1,2,1,1,1,3,3.8,1,2,1,7,2,1,2019,1,2,2016-03-01,2019-02-28,2019-09-01,,2019-03-01,2019-06-01,,3,0
71153,3,2,8,2,25.5,,,,,,,,,,,,,,,,,,,,,9,8,1,1,1,3,1,1,1,5,45,3,3,5,4,1,2,1,1,1,3,4.16,1,4,5,5,6,1,2019,1,2,2016-03-01,2019-02-28,2019-09-01,,2019-03-01,2020-02-01,,11,0
71166,3,2,5,2,25,,,,,,,,,,,,,,,,,,,,,-1,5,3,3,3,3,3,3,3,5,40,3,3,3,4,2,1,3,3,3,3,3.8,1,3,4,4,4,1,2019,1,2,2015-03-01,2019-02-28,2019-09-01,,2019-03-01,2020-02-01,,11,0
71196,3,4,15,2,22.666666667,,,,,,,,,,,,,,,,,,,,,3,15,2,2,1,2,1,2,1,5,40,3,3,4,4,1,2,1,1,1,3,3.6,2,4,6,7,7,1,2019,1,2,2016-03-01,2019-02-28,2019-09-01,,2019-02-01,2020-02-01,,12,0
71215,3,4,3,2,23.666666667,,,,,,,,,,,,,,,,,,,,,-1,3,2,2,3,1,1,2,3,5,35,4,5,5,4,3,3,3,3,3,-1,,2,4,4,3,3,1,2019,1,2,2015-03-01,2019-02-28,2019-09-01,,2018-12-01,2019-05-01,,5,0
71263,3,5,12,2,22.666666667,,,,,,,,,,,,,,,,,,,,,2,12,2,2,2,1,3,1,2,5,20,3,3,1,1,3,3,1,1,1,1,3.55,1,2,2,2,4,1,2019,1,2,2016-03-01,2019-02-28,2019-09-01,,2019-06-01,2019-11-01,,5,0
71269,4,1,1,1,28.333333333,,,,,,,,,,,,,,,,,,,,,3,8,3,3,3,3,3,3,3,5,7,5,4,1,2,2,2,2,2,2,3,3.9,2,4,7,7,7,1,2019,1,2,2013-03-01,2019-02-28,2019-09-01,,2018-05-01,2019-08-01,,15,0
71271,4,2,8,2,24.75,,,,,,,,,,,,,,,,,,,,,7,8,1,1,3,3,3,3,3,5,50,4,4,3,3,1,2,1,1,1,3,4.3,1,2,7,7,7,1,2019,1,2,2017-03-01,2019-02-28,2019-09-01,,2018-11-01,2019-12-01,,13,0
71282,4,2,8,2,24.333333333,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,1,2,2,1,5,40,4,4,5,4,1,2,1,1,1,3,3.5,2,5,6,6,6,1,2019,1,2,2018-03-01,2019-02-28,2019-09-01,,2020-01-01,2020-04-01,,3,0
71287,4,2,8,1,23.833333333,,,,,,,,,,,,,,,,,,,,,3,1,1,1,3,1,1,1,3,5,45,2,3,3,2,1,2,1,3,3,-1,,2,4,5,5,5,1,2019,1,2,2015-03-01,2019-02-28,2019-09-01,,2018-11-01,2019-11-01,,12,0
71300,4,5,6,1,27,,,,,,,,,,,,,,,,,,,,,7,6,1,1,3,1,1,1,1,5,40,4,4,4,4,1,2,1,1,1,3,4.3,2,5,6,5,5,1,2019,1,2,2013-03-01,2019-02-28,2019-09-01,,2015-11-01,2019-09-01,,46,0
71307,4,1,1,1,26.583333333,,,,,,,,,,,,,,,,,,,,,3,8,1,1,1,1,1,1,1,5,40,4,4,4,4,1,2,1,1,1,3,3.9,2,4,6,6,6,1,2019,1,2,2013-03-01,2019-02-28,2019-09-01,,2019-01-01,2020-01-01,,12,0
71379,4,5,6,1,24.083333333,,,,,,,,,,,,,,,,,,,,,5,6,2,2,2,2,2,2,2,5,55,2,2,2,2,1,2,1,2,2,3,4.3,2,3,5,5,4,1,2019,1,2,2015-03-01,2019-02-28,2019-09-01,,2019-07-01,2019-10-01,,3,0
71382,4,5,13,1,26.166666667,,,,,,,,,,,,,,,,,,,,,2,13,2,2,2,2,2,2,2,6,36,5,5,1,1,1,2,1,1,1,3,3,2,5,6,6,6,1,2019,1,2,2014-03-01,2018-08-31,2019-09-01,,2018-09-01,2019-04-01,,7,0
71385,4,5,13,2,22.083333333,,,,,,,,,,,,,,,,,,,,,1,13,1,1,1,2,1,2,1,5,40,3,3,3,2,1,2,1,1,1,-1,,1,4,6,6,6,1,2019,1,2,2017-03-01,2019-02-28,2019-09-01,,2019-02-01,2020-04-01,,14,0
71428,4,1,1,1,23.666666667,,,,,,,,,,,,,,,,,,,,,3,1,1,1,3,1,1,1,3,5,25,3,3,3,3,1,2,1,1,1,3,3.6,2,5,7,5,7,1,2019,1,2,2015-03-01,2019-02-28,2019-09-01,,2020-06-01,2020-08-01,,2,0
71453,4,2,8,2,27.833333333,,,,,,,,,,,,,,,,,,,,,5,8,1,1,1,1,1,1,1,5,40,3,4,3,4,1,2,1,1,1,3,3.2,1,3,4,6,6,1,2019,1,2,2015-03-01,2019-02-28,2019-09-01,,2019-03-01,2019-11-01,,8,0
71506,4,2,5,1,25.5,,,,,,,,,,,,,,,,,,,,,-1,16,1,1,3,1,1,1,3,5,40,3,3,2,2,1,2,1,1,1,3,3.6,2,4,6,6,6,1,2019,1,2,2014-03-01,2019-02-28,2019-09-01,,2019-02-01,2020-03-01,,13,0
71542,4,2,8,2,22.083333333,,,,,,,,,,,,,,,,,,,,,-1,8,1,1,1,1,3,1,1,5,40,3,3,3,2,1,2,1,1,1,3,4.01,2,3,7,7,7,1,2019,1,2,2017-03-01,2019-02-28,2019-09-01,,2019-04-01,2019-12-01,,8,0
71575,4,4,2,1,23.75,,,,,,,,,,,,,,,,,,,,,9,2,1,1,3,1,2,3,3,5,52,3,2,3,2,1,2,1,1,3,3,3.9,1,5,2,2,2,1,2019,1,2,2015-03-01,2019-02-28,2019-09-01,,2019-05-01,2019-11-01,,6,0
71603,4,2,8,1,24.75,,,,,,,,,,,,,,,,,,,,,3,1,3,3,3,3,3,3,3,6,72,3,3,1,1,1,2,1,1,1,3,3.14,2,5,4,4,4,1,2019,1,2,2014-03-01,2019-02-28,2019-09-01,,2020-02-01,2020-04-01,,2,0
71648,4,2,5,1,23.75,,,,,,,,,,,,,,,,,,,,,6,,1,1,1,1,1,1,1,5,40,3,4,3,4,1,2,1,1,1,3,3.3,1,3,4,6,6,1,2019,1,2,2015-03-01,2019-02-28,2019-09-01,,2019-04-01,2019-12-01,,8,0
71712,4,4,3,1,30.75,,,,,,,,,,,,,,,,,,,,,3,3,1,1,2,1,1,1,2,5,40,3,2,2,2,1,2,1,1,1,3,4.4,1,2,5,5,5,1,2019,1,2,2017-03-01,2019-02-28,2019-09-01,,2019-02-01,2019-12-01,,10,0
71714,4,4,3,1,26.25,,,,,,,,,,,,,,,,,,,,,3,14,1,1,3,1,1,1,3,5,40,3,3,1,1,1,2,1,1,1,1,2.9,1,5,6,6,6,1,2019,1,2,2013-03-01,2018-08-31,2019-09-01,,2018-09-01,2020-06-01,,21,0
71779,4,3,11,1,26.5,,,,,,,,,,,,,,,,,,,,,1,6,2,2,2,2,2,2,2,6,30,3,3,1,1,2,2,2,2,2,3,3.2,2,4,5,5,5,1,2019,1,2,2017-03-01,2019-02-28,2019-09-01,,2019-08-01,2019-12-01,,4,0
71824,4,2,8,1,24.916666667,,,,,,,,,,,,,,,,,,,,,4,8,1,2,3,2,1,2,1,5,45,4,4,5,5,1,2,1,1,1,3,2.8,2,4,5,5,5,1,2019,1,2,2014-03-01,2019-02-28,2019-09-01,,2019-03-01,2020-07-01,,16,0
71879,4,4,2,1,25.333333333,,,,,,,,,,,,,,,,,,,,,6,,2,1,2,1,1,2,2,5,45,3,2,2,2,1,2,1,1,1,3,3.3,1,4,6,6,6,1,2019,1,2,2014-03-01,2019-02-28,2019-09-01,,2019-04-01,2020-05-01,,13,0
71893,4,5,6,1,25.083333333,,,,,,,,,,,,,,,,,,,,,6,6,1,1,1,1,1,2,1,5,40,3,2,2,3,2,2,1,1,1,3,3.48,1,4,6,5,5,1,2019,1,2,2014-03-01,2019-02-28,2019-09-01,,2019-03-01,2020-02-01,,11,0
71917,4,1,1,1,28.666666667,,,,,,,,,,,,,,,,,,,,,6,1,1,1,1,1,1,1,1,5,40,3,3,1,1,1,2,1,1,1,3,4.02,1,3,5,5,5,1,2019,1,2,2017-03-01,2019-02-28,2019-09-01,,2019-02-01,2019-06-01,,4,0
72110,4,4,3,1,24.833333333,,,,,,,,,,,,,,,,,,,,,-1,3,3,3,3,3,3,3,3,4,10,1,1,1,1,3,3,3,3,3,3,4.36,2,2,7,7,7,1,2019,1,2,2014-03-01,2019-02-28,2019-09-01,,2020-05-01,2020-06-01,,1,0
72133,4,2,8,1,27.5,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,2,1,1,1,5,40,3,3,3,3,1,2,1,1,1,1,3.2,2,3,6,6,5,1,2019,1,2,2016-03-01,2019-02-28,2019-09-01,,2019-02-01,2019-08-01,,6,0
72154,4,4,14,1,28.666666667,,,,,,,,,,,,,,,,,,,,,2,3,3,3,3,2,1,3,3,5,50,4,4,5,4,1,2,1,1,1,-1,,2,5,7,7,7,1,2019,1,2,2017-03-01,2019-02-28,2019-09-01,,2019-04-01,2020-04-01,,12,0
72197,4,2,8,1,26.5,,,,,,,,,,,,,,,,,,,,,3,8,1,1,2,2,2,1,2,5,40,2,3,1,1,1,2,1,1,1,3,3.87,2,5,3,3,3,1,2019,1,2,2018-03-01,2019-02-28,2019-09-01,,2017-04-01,2020-05-01,,37,0
72208,4,2,8,2,23.5,,,,,,,,,,,,,,,,,,,,,-1,5,2,2,2,2,2,2,2,2,10,2,3,1,1,2,2,2,2,2,-1,,1,3,3,4,4,1,2019,1,2,2016-03-01,2019-02-28,2019-09-01,,2019-11-01,2019-12-01,,1,0
72214,4,2,8,1,28.416666667,2,9,1,3,3,1,1,3,3,5,40,3,3,1,2,1,2,1,1,3,,,,,,,,,,,,,,,,,,,,,-1,,1,2,2,4,2,1,2019,0,1,2016-03-01,2018-08-31,2019-09-01,2014-10-01,,,59,,0
72256,4,1,1,1,25.5,,,,,,,,,,,,,,,,,,,,,-1,1,3,2,3,1,2,1,3,5,5,2,2,1,1,1,2,1,1,1,-1,,1,2,5,4,4,1,2019,1,2,2014-03-01,2019-02-28,2019-09-01,,2019-05-01,2019-08-01,,3,0
72310,4,2,8,2,23.666666667,,,,,,,,,,,,,,,,,,,,,-1,8,3,3,3,3,3,3,3,4,32,2,2,2,1,2,2,2,2,2,1,3.6,1,2,1,1,1,1,2019,1,2,2015-03-01,2019-02-28,2019-09-01,,2019-09-01,2019-09-01,,0,0
72316,4,4,14,2,25.916666667,2,9,1,1,1,1,1,1,1,5,40,3,1,1,1,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,,3,4.1,1,2,2,2,2,1,2019,0,1,2017-03-01,2019-02-28,2019-09-01,2013-01-01,,,80,,0
72441,4,2,5,1,24.75,,,,,,,,,,,,,,,,,,,,,6,1,1,1,3,1,1,1,3,5,40,1,3,3,4,1,2,1,1,1,3,2.7,1,3,1,4,2,1,2019,1,2,2014-03-01,2019-02-28,2019-09-01,,2019-02-01,2019-03-01,,1,0
72501,4,4,2,1,24.833333333,,,,,,,,,,,,,,,,,,,,,1,2,1,1,1,1,1,1,1,5,40,3,3,3,3,1,2,1,1,1,3,3.8,2,2,4,4,4,1,2019,1,2,2014-03-01,2019-02-28,2019-09-01,,2019-10-01,2020-06-01,,8,0
72584,4,4,2,1,24.916666667,,,,,,,,,,,,,,,,,,,,,2,7,1,2,2,2,2,2,2,3,11,3,3,3,1,3,3,3,3,3,3,3.5,2,5,7,7,7,1,2019,1,2,2015-03-01,2019-02-28,2019-09-01,,2019-10-01,2020-01-01,,3,0
