pid,majorcat,province,area,sex,age,a003,a010,a038,a039,a043,a045,a046,a048,a392,a116,a117,a140,a141,a144,a146,a158,a159,a160,a161,a162,d016,d041,d042,d046,d048,d049,d051,d254,d106,d107,d130,d131,d134,d136,d144,d145,d146,d147,d148,f073,f074,h001,q001,q015,q016,q017,p001,First_Work,year,Resign,Admission,Graduation,Cur,Cur_Work_date,Start_Work1_date,End_Work1_date,Work_to_Cur,Start_to_End,FirstWorkPeriod,LongWork,LongWork2,major_same,major_help,big_company,work_sati,company_sati,supply1,supply2,supply3,supply4,supply5,supply6,supply7,work_day,work_time,insurance1,insurance2,insurance3,insurance4,insurance5,score,q001G,p001G,provinceG,major_sameG,major_helpG,majorcatG,q015G,q016G,q017G,big_companyG,work_satiG,company_satiG,supply,insurance,주당근로일,주당근로시간,직장에서의복리후생제공여부,보험가입여부,직장만족도
202358.0,4.0,2.0,8.0,1.0,24.833333333333332,,,,,,,,,,,,,,,,,,,,,9.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,6.0,48.0,3.0,3.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,3.0,3.7,2.0,5.0,6.0,7.0,6.0,1.0,2.0,2019.0,1.0,2013-03-01,2018-02-28,2019-09-01,,2017-09-01,2018-08-01,,11.0,11.0,0.0,0.0,4.0,4.0,9.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,6.0,48.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,0.0,1.0,6.0,48.0,제공하지않는다,가입했다,보통이다
202359.0,4.0,2.0,8.0,1.0,27.25,,,,,,,,,,,,,,,,,,,,,-1.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,5.0,40.0,4.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,3.7,2.0,4.0,5.0,6.0,6.0,1.0,2.0,2019.0,1.0,2015-03-01,2018-02-28,2019-09-01,,2018-03-01,2018-11-01,,8.0,8.0,0.0,0.0,3.0,3.0,-1.0,3.0,4.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,5.0,40.0,1.0,3.0,1.0,1.0,1.0,1.125,3.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,,2.0,3.0,0.0,1.0,5.0,40.0,제공하지않는다,가입했다,그렇다
202429.0,4.0,4.0,2.0,1.0,23.833333333333332,,,,,,,,,,,,,,,,,,,,,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,40.0,4.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,3.9,2.0,5.0,6.0,6.0,6.0,1.0,2.0,2019.0,1.0,2014-03-01,2018-02-28,2019-09-01,,2017-09-01,2018-09-01,,12.0,12.0,1.0,0.0,3.0,2.0,9.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,40.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,5.0,40.0,제공한다,가입했다,그렇다
202555.0,4.0,3.0,10.0,1.0,25.5,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,5.0,40.0,3.0,4.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.5,2.0,3.0,4.0,4.0,4.0,1.0,2.0,2019.0,1.0,2013-03-01,2018-02-28,2019-09-01,,2018-03-01,2018-06-01,,3.0,3.0,0.0,0.0,3.0,1.0,3.0,4.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,5.0,40.0,1.0,3.0,1.0,1.0,1.0,1.125,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,0.0,1.0,5.0,40.0,제공하지않는다,가입했다,보통이다
202558.0,4.0,4.0,2.0,1.0,24.5,,,,,,,,,,,,,,,,,,,,,7.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,6.0,48.0,2.0,3.0,4.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,3.7,2.0,4.0,6.0,6.0,6.0,1.0,2.0,2019.0,1.0,2016-03-01,2018-02-28,2019-09-01,,2016-03-01,2018-11-01,,32.0,32.0,1.0,1.0,4.0,4.0,7.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,6.0,48.0,1.0,2.0,1.0,1.0,3.0,1.125,3.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,0.0,0.0,6.0,48.0,제공하지않는다,가입하지않음,그렇지않다
202697.0,4.0,2.0,8.0,1.0,26.416666666666668,,,,,,,,,,,,,,,,,,,,,4.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,5.0,45.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0,3.4,1.0,4.0,5.0,5.0,5.0,1.0,2.0,2019.0,1.0,2012-03-01,2018-02-28,2019-09-01,,2018-08-01,2019-07-01,,11.0,11.0,0.0,0.0,3.0,4.0,4.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,5.0,45.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,5.0,45.0,제공하지않는다,가입하지않음,보통이다
202702.0,4.0,2.0,8.0,1.0,26.5,,,,,,,,,,,,,,,,,,,,,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,50.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.5,1.0,4.0,4.0,4.0,4.0,1.0,2.0,2019.0,1.0,2012-03-01,2018-02-28,2019-09-01,,2019-05-01,2019-08-01,,3.0,3.0,0.0,0.0,1.0,1.0,9.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,50.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,50.0,제공한다,가입했다,보통이다
202758.0,4.0,2.0,8.0,1.0,22.166666666666668,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,6.0,48.0,4.0,4.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,3.7,2.0,5.0,5.0,6.0,5.0,1.0,2.0,2019.0,1.0,2016-03-01,2018-02-28,2019-09-01,,2018-10-01,2019-05-01,,7.0,7.0,0.0,0.0,4.0,3.0,3.0,4.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,6.0,48.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,0.0,1.0,6.0,48.0,제공하지않는다,가입했다,그렇다
202775.0,4.0,2.0,8.0,2.0,22.083333333333332,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,10.0,4.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.9,1.0,3.0,3.0,3.0,3.0,1.0,2.0,2019.0,1.0,2016-03-01,2018-02-28,2019-09-01,,2018-08-01,2018-11-01,,3.0,3.0,0.0,0.0,1.0,1.0,1.0,3.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,10.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,0.0,0.0,2.0,10.0,제공하지않는다,가입하지않음,그렇다
202817.0,4.0,2.0,8.0,1.0,25.75,,,,,,,,,,,,,,,,,,,,,5.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,40.0,4.0,4.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,-1.0,,1.0,3.0,4.0,4.0,5.0,1.0,2.0,2019.0,1.0,2013-03-01,2018-02-28,2019-09-01,,2018-08-01,2019-06-01,,10.0,10.0,0.0,0.0,3.0,3.0,5.0,4.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,40.0,1.0,2.0,1.0,1.0,1.0,,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,0.0,1.0,5.0,40.0,제공하지않는다,가입했다,그렇다
202823.0,4.0,2.0,5.0,2.0,22.5,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,5.0,40.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,3.9,2.0,5.0,6.0,6.0,6.0,1.0,2.0,2019.0,1.0,2016-03-01,2018-02-28,2019-09-01,,2018-11-01,2019-07-01,,8.0,8.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,5.0,40.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,5.0,40.0,제공하지않는다,가입했다,그렇지않다
202833.0,4.0,3.0,4.0,2.0,22.0,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,5.0,40.0,3.0,3.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,3.0,2.0,1.0,2.0,2019.0,1.0,2016-03-01,2018-02-28,2019-09-01,,2018-08-01,2019-02-01,,6.0,6.0,0.0,0.0,4.0,4.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,5.0,40.0,1.0,2.0,1.0,1.0,1.0,1.125,3.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,5.0,40.0,제공하지않는다,가입했다,보통이다
202913.0,4.0,2.0,8.0,1.0,24.25,,,,,,,,,,,,,,,,,,,,,9.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,5.0,40.0,4.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,3.7,2.0,5.0,6.0,5.0,5.0,1.0,2.0,2019.0,1.0,2014-03-01,2018-02-28,2019-09-01,,2018-12-01,2019-03-01,,3.0,3.0,0.0,0.0,3.0,1.0,9.0,3.0,4.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,5.0,40.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,1.0,2.0,3.0,0.0,0.0,5.0,40.0,제공하지않는다,가입하지않음,그렇다
202968.0,4.0,5.0,13.0,1.0,28.583333333333332,2.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,5.0,40.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,3.0,3.0,2.0,4.0,5.0,5.0,5.0,1.0,1.0,2019.0,0.0,2016-03-01,2018-02-28,2019-09-01,2017-07-01,,,26.0,,26.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,5.0,40.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,1.0,5.0,40.0,제공하지않는다,가입했다,보통이다
202979.0,4.0,1.0,1.0,1.0,26.5,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,5.0,40.0,5.0,4.0,4.0,4.0,1.0,3.0,1.0,1.0,1.0,3.0,3.8,1.0,3.0,7.0,7.0,7.0,1.0,2.0,2019.0,1.0,2013-03-01,2018-02-28,2019-09-01,,2018-01-01,2019-08-01,,19.0,19.0,1.0,0.0,4.0,4.0,2.0,4.0,5.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,5.0,40.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,0.0,1.0,5.0,40.0,제공하지않는다,가입했다,그렇다
203047.0,4.0,3.0,4.0,2.0,21.75,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,5.0,40.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,4.1,2.0,5.0,6.0,5.0,6.0,1.0,2.0,2019.0,1.0,2016-03-01,2018-02-28,2019-09-01,,2018-02-01,2018-03-01,,1.0,1.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,5.0,40.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,0.0,1.0,5.0,40.0,제공하지않는다,가입했다,그렇지않다
203063.0,4.0,4.0,2.0,2.0,21.666666666666668,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,5.0,40.0,1.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,1.0,3.0,6.0,7.0,7.0,1.0,2.0,2019.0,1.0,2016-03-01,2018-02-28,2019-09-01,,2017-06-01,2018-10-01,,16.0,16.0,1.0,0.0,3.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,5.0,40.0,2.0,3.0,2.0,2.0,2.0,2.0930232558139537,2.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,1.0,0.0,0.0,5.0,40.0,제공하지않는다,가입하지않음,그렇지않다
203112.0,5.0,2.0,9.0,1.0,25.0,2.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.5,49.0,4.0,4.0,3.0,5.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,3.0,4.1,2.0,4.0,5.0,5.0,5.0,2.0,1.0,2019.0,0.0,2013-03-01,2018-02-28,2019-09-01,2017-09-01,,,24.0,,24.0,1.0,1.0,3.0,5.0,5.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.5,49.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,0.0,1.0,5.5,49.0,제공하지않는다,가입했다,그렇다
203148.0,5.0,2.0,8.0,2.0,22.666666666666668,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,5.0,40.0,4.0,4.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,3.8,1.0,4.0,5.0,5.0,5.0,1.0,2.0,2019.0,1.0,2016-03-01,2018-02-28,2019-09-01,,2019-03-01,2019-06-01,,3.0,3.0,0.0,0.0,4.0,3.0,1.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,5.0,40.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,0.0,1.0,5.0,40.0,제공하지않는다,가입했다,그렇다
203187.0,5.0,5.0,12.0,2.0,24.0,,,,,,,,,,,,,,,,,,,,,3.0,2.0,1.0,3.0,2.0,1.0,2.0,3.0,5.0,40.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,3.8,1.0,3.0,7.0,7.0,7.0,1.0,2.0,2019.0,1.0,2017-03-01,2018-02-28,2019-09-01,,2018-01-01,2019-01-01,,12.0,12.0,1.0,0.0,4.0,4.0,3.0,4.0,4.0,2.0,1.0,3.0,2.0,1.0,2.0,3.0,5.0,40.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,0.0,0.0,5.0,40.0,제공하지않는다,가입하지않음,그렇다
203249.0,5.0,2.0,8.0,2.0,22.833333333333332,2.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,5.0,45.0,2.0,3.0,5.0,4.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,3.0,4.0,1.0,4.0,5.0,5.0,5.0,1.0,1.0,2019.0,0.0,2015-03-01,2018-02-28,2019-09-01,2017-07-01,,,26.0,,26.0,1.0,1.0,5.0,4.0,4.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,5.0,45.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,0.0,1.0,5.0,45.0,제공하지않는다,가입했다,그렇지않다
203295.0,5.0,2.0,8.0,1.0,25.333333333333332,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,5.0,20.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,1.0,3.0,3.5,2.0,4.0,6.0,5.0,5.0,1.0,2.0,2019.0,1.0,2013-03-01,2018-02-28,2019-09-01,,2018-04-01,2018-12-01,,8.0,8.0,0.0,0.0,4.0,4.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,5.0,20.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,0.0,0.0,5.0,20.0,제공하지않는다,가입하지않음,그렇다
203371.0,5.0,3.0,10.0,1.0,24.5,,,,,,,,,,,,,,,,,,,,,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,40.0,3.0,3.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,1.0,5.0,5.0,5.0,5.0,1.0,2.0,2019.0,1.0,2014-03-01,2018-02-28,2019-09-01,,2018-05-01,2018-08-01,,3.0,3.0,0.0,0.0,3.0,4.0,9.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,40.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,5.0,40.0,제공한다,가입했다,보통이다
203420.0,5.0,4.0,7.0,2.0,22.583333333333332,,,,,,,,,,,,,,,,,,,,,-1.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,5.0,40.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,1.0,5.0,4.0,4.0,4.0,1.0,2.0,2019.0,1.0,2015-03-01,2018-02-28,2019-09-01,,2018-03-01,2018-12-01,,9.0,9.0,0.0,0.0,3.0,3.0,-1.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,5.0,40.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,1.0,1.0,0.0,1.0,5.0,40.0,제공하지않는다,가입했다,그렇지않다
203439.0,5.0,1.0,1.0,2.0,22.666666666666668,,,,,,,,,,,,,,,,,,,,,-1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,5.0,40.0,3.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,1.0,2.0,5.0,5.0,5.0,1.0,2.0,2019.0,1.0,2016-03-01,2018-02-28,2019-09-01,,2018-02-01,2018-08-01,,6.0,6.0,0.0,0.0,1.0,3.0,-1.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,5.0,40.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,,2.0,2.0,0.0,1.0,5.0,40.0,제공하지않는다,가입했다,보통이다
203654.0,6.0,5.0,12.0,2.0,24.25,,,,,,,,,,,,,,,,,,,,,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,40.0,4.0,4.0,5.0,4.0,1.0,2.0,1.0,1.0,1.0,3.0,3.5,1.0,4.0,6.0,6.0,6.0,1.0,2.0,2019.0,1.0,2014-03-01,2018-02-28,2019-09-01,,2018-04-01,2018-08-01,,4.0,4.0,0.0,0.0,5.0,4.0,9.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,40.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,5.0,40.0,제공한다,가입했다,그렇다
203690.0,6.0,2.0,8.0,2.0,23.25,,,,,,,,,,,,,,,,,,,,,4.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,48.0,2.0,2.0,5.0,4.0,1.0,2.0,1.0,1.0,1.0,3.0,4.1,1.0,3.0,5.0,5.0,5.0,1.0,2.0,2019.0,1.0,2015-03-01,2018-02-28,2019-09-01,,2018-07-01,2019-08-01,,13.0,13.0,1.0,0.0,5.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,48.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,5.0,48.0,제공하지않는다,가입했다,그렇지않다
203716.0,6.0,3.0,4.0,2.0,23.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,40.0,4.0,3.0,3.0,5.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,2.0,5.0,5.0,5.0,5.0,1.0,2.0,2019.0,1.0,2015-03-01,2018-02-28,2019-09-01,,2018-04-01,2019-04-01,,12.0,12.0,1.0,0.0,3.0,5.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,40.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,0.0,1.0,5.0,40.0,제공하지않는다,가입했다,그렇다
203723.0,6.0,3.0,11.0,1.0,22.833333333333332,,,,,,,,,,,,,,,,,,,,,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,40.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,5.0,4.0,1.0,2.0,2019.0,1.0,2015-03-01,2018-02-28,2019-09-01,,2019-03-01,2019-05-01,,2.0,2.0,0.0,0.0,1.0,1.0,9.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,40.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,5.0,40.0,제공한다,가입했다,그렇지않다
203740.0,6.0,3.0,10.0,1.0,25.5,2.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,40.0,3.0,3.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,3.0,3.9,1.0,4.0,5.0,6.0,4.0,1.0,1.0,2019.0,0.0,2013-03-01,2018-02-28,2019-09-01,2017-09-01,,,24.0,,24.0,1.0,1.0,4.0,4.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,40.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,0.0,1.0,5.0,40.0,제공하지않는다,가입했다,보통이다
203891.0,6.0,3.0,11.0,1.0,26.25,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,40.0,5.0,5.0,5.0,5.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,3.0,3.2,1.0,5.0,7.0,7.0,7.0,1.0,1.0,2019.0,0.0,2013-03-01,2018-02-28,2019-09-01,2017-03-01,,,30.0,,30.0,1.0,1.0,5.0,5.0,3.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,40.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,5.0,40.0,제공한다,가입했다,그렇다
203938.0,6.0,4.0,3.0,2.0,25.333333333333332,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,45.0,4.0,4.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,3.0,3.8,2.0,4.0,6.0,6.0,6.0,1.0,1.0,2019.0,0.0,2013-03-01,2018-02-28,2019-09-01,2017-06-01,,,27.0,,27.0,1.0,1.0,4.0,4.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,45.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,5.0,45.0,제공한다,가입했다,그렇다
203997.0,6.0,2.0,8.0,1.0,25.083333333333332,,,,,,,,,,,,,,,,,,,,,-1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.5,20.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,2.5,2.0,4.0,3.0,5.0,3.0,1.0,2.0,2019.0,1.0,2013-03-01,2018-02-28,2019-09-01,,2019-01-01,2019-01-01,,0.0,0.0,0.0,0.0,3.0,2.0,-1.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.5,20.0,3.0,3.0,3.0,3.0,3.0,1.125,3.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,,3.0,3.0,0.0,0.0,2.5,20.0,제공하지않는다,가입하지않음,그렇다
204061.0,6.0,1.0,1.0,1.0,22.0,,,,,,,,,,,,,,,,,,,,,4.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,5.0,40.0,4.0,3.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,3.1,1.0,4.0,4.0,5.0,5.0,1.0,2.0,2019.0,1.0,2016-03-01,2018-02-28,2019-09-01,,2018-05-01,2018-10-01,,5.0,5.0,0.0,0.0,4.0,2.0,4.0,3.0,4.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,5.0,40.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,0.0,1.0,5.0,40.0,제공하지않는다,가입했다,그렇다
204128.0,7.0,1.0,1.0,2.0,23.75,,,,,,,,,,,,,,,,,,,,,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,40.0,1.0,2.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,3.0,3.6,1.0,2.0,2.0,5.0,3.0,1.0,2.0,2019.0,1.0,2017-03-01,2018-02-28,2019-09-01,,2018-11-01,2019-02-01,,3.0,3.0,0.0,0.0,3.0,4.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,40.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,5.0,40.0,제공하지않는다,가입하지않음,그렇지않다
