pid,majorcat,province,area,sex,age,a003,a010,a038,a039,a043,a045,a046,a048,a392,a116,a117,a140,a141,a144,a146,a158,a159,a160,a161,a162,d016,d041,d042,d046,d048,d049,d051,d254,d106,d107,d130,d131,d134,d136,d144,d145,d146,d147,d148,f073,f074,h001,q001,q015,q016,q017,p001,First_Work,year,Resign,Admission,Graduation,Cur,Cur_Work_date,Start_Work1_date,End_Work1_date,Work_to_Cur,Start_to_End,FirstWorkPeriod,LongWork,LongWork2,major_same,major_help,big_company,work_sati,company_sati,supply1,supply2,supply3,supply4,supply5,supply6,supply7,work_day,work_time,insurance1,insurance2,insurance3,insurance4,insurance5,score,q001G,p001G,provinceG,major_sameG,major_helpG,majorcatG,q015G,q016G,q017G,big_companyG,work_satiG,company_satiG,supply,insurance,work_timeB,주당근로일,주당근로시간,직장에서의복리후생제공여부,보험가입여부,직장만족도,주당근로시간_binary
515927,7,5,13,2,23.75,,,,,,,,,,,,,,,,,,,,,6,1,1,3,1,1,1,3,5,40,5,4,2,3,1,3,1,1,1,3,3.9,1,4,5,5,5,1,2,2019,1,2014-03-01,2018-02-28,2019-09-01,,2018-01-01,2018-06-01,,5,5,0,0,2,3,6,4,5,1,1,3,1,1,1,3,5,40,1,3,1,1,1,3,3,1,2,1,2,3,3,3,3,2,3,3,0,1,0,5,40,제공하지않는다,가입했다,그렇다,40시간이하
515947,7,5,16,2,24.33333333,2,4,1,1,1,1,1,1,1,5,40,4,4,4,3,1,3,1,1,1,,,,,,,,,,,,,,,,,,,,3,3.9,1,4,6,6,6,1,1,2019,0,2014-03-01,2018-02-28,2019-09-01,2017-02-01,,,31,,31,1,1,4,3,4,4,4,1,1,1,1,1,1,1,5,40,1,3,1,1,1,3,3,1,2,3,2,3,3,3,3,2,3,3,1,1,0,5,40,제공한다,가입했다,그렇다,40시간이하
516016,7,4,14,2,29.41666667,,,,,,,,,,,,,,,,,,,,,-1,2,2,2,2,1,2,2,2,16,5,5,1,3,2,2,2,2,2,3,3.5,1,3,4,4,4,1,2,2019,1,2012-03-01,2017-08-31,2019-09-01,,2017-02-01,2019-08-01,,30,30,1,1,1,3,-1,5,5,2,2,2,2,1,2,2,2,16,2,2,2,2,2,3,2,1,2,1,2,3,2,2,2,,3,3,0,0,0,2,16,제공하지않는다,가입하지않음,그렇다,40시간이하
516068,7,3,11,2,23.66666667,,,,,,,,,,,,,,,,,,,,,2,3,1,2,2,2,3,2,5,40,1,1,3,3,1,2,1,1,1,3,2.9,1,2,5,5,4,1,2,2019,1,2014-03-01,2018-02-28,2019-09-01,,2019-04-01,2019-07-01,,3,3,0,0,3,3,2,1,1,3,1,2,2,2,3,2,5,40,1,2,1,1,1,3,1,1,2,2,2,3,3,3,2,2,1,1,0,1,0,5,40,제공하지않는다,가입했다,그렇지않다,40시간이하
516177,7,4,14,2,27.5,,,,,,,,,,,,,,,,,,,,,-1,1,1,3,3,3,3,3,5,60,3,4,2,1,1,2,1,1,1,3,3,2,3,7,7,4,1,2,2019,1,2011-03-01,2018-02-28,2019-09-01,,2018-02-01,2018-12-01,,10,10,0,0,2,1,-1,4,3,1,1,3,3,3,3,3,5,60,1,2,1,1,1,3,2,1,2,1,1,3,3,3,2,,3,2,0,1,1,5,60,제공하지않는다,가입했다,보통이다,40시간초과
516237,7,5,12,2,23.66666667,,,,,,,,,,,,,,,,,,,,,1,2,2,2,1,2,2,2,2,8,3,3,3,1,3,3,3,3,3,1,3.6,2,3,4,4,4,1,2,2019,1,2014-03-01,2018-02-28,2019-09-01,,2018-02-01,2019-08-01,,18,18,1,0,3,1,1,3,3,2,2,2,1,2,2,2,2,8,3,3,3,3,3,1.125,2,1,2,2,1,3,2,2,2,2,2,2,0,0,0,2,8,제공하지않는다,가입하지않음,보통이다,40시간이하
516245,7,1,1,2,27.08333333,,,,,,,,,,,,,,,,,,,,,-1,2,2,2,1,2,2,2,5,25,3,3,1,1,2,2,1,1,2,3,2.7,2,3,5,5,4,1,2,2019,1,2015-03-01,2018-02-28,2019-09-01,,2018-02-01,2019-07-01,,17,17,1,0,1,1,-1,3,3,2,2,2,1,2,2,2,5,25,2,2,1,1,2,3,2,1,1,1,1,3,3,3,2,,2,2,0,0,0,5,25,제공하지않는다,가입하지않음,보통이다,40시간이하
600202,2,1,1,2,23.75,,,,,,,,,,,,,,,,,,,,,2,3,1,3,3,3,1,3,5,40,4,4,3,2,3,2,2,2,2,1,3,2,3,1,1,4,1,2,2019,1,2016-03-01,2018-02-28,2019-09-01,,2018-04-01,2018-06-01,,2,2,0,0,3,2,2,4,4,3,1,3,3,3,1,3,5,40,3,2,2,2,2,1.125,2,1,1,2,1,1,1,1,2,2,3,3,0,0,0,5,40,제공하지않는다,가입하지않음,그렇다,40시간이하
600258,2,2,8,2,22.25,,,,,,,,,,,,,,,,,,,,,-1,3,3,3,3,3,3,3,2,8,2,3,2,2,3,3,3,3,3,3,3.7,1,4,4,4,4,1,2,2019,1,2016-03-01,2018-02-28,2019-09-01,,2019-03-01,2019-05-01,,2,2,0,0,2,2,-1,3,2,3,3,3,3,3,3,3,2,8,3,3,3,3,3,3,3,1,1,1,1,1,2,2,2,,2,1,0,0,0,2,8,제공하지않는다,가입하지않음,그렇지않다,40시간이하
600284,2,2,8,2,23.5,,,,,,,,,,,,,,,,,,,,,-1,1,1,1,3,1,3,3,5,40,4,3,3,3,1,3,1,1,3,3,3,2,5,5,6,5,1,2,2019,1,2016-03-01,2018-02-28,2019-09-01,,2017-10-01,2018-10-01,,12,12,1,0,3,3,-1,3,4,1,1,1,3,1,3,3,5,40,1,3,1,1,3,3,3,1,1,2,2,1,3,3,3,,2,3,0,0,0,5,40,제공하지않는다,가입하지않음,그렇다,40시간이하
600286,2,2,8,2,22.5,,,,,,,,,,,,,,,,,,,,,2,1,1,3,2,1,1,3,6,48,4,4,1,1,1,2,1,1,1,3,3.8,2,3,5,5,5,1,2,2019,1,2016-03-01,2018-02-28,2019-09-01,,2018-03-01,2019-04-01,,13,13,1,0,1,1,2,4,4,1,1,3,2,1,1,3,6,48,1,2,1,1,1,3,2,1,1,1,1,1,3,3,3,2,3,3,0,1,1,6,48,제공하지않는다,가입했다,그렇다,40시간초과
600301,2,2,8,2,22.25,,,,,,,,,,,,,,,,,,,,,-1,2,1,1,1,1,2,1,5,42,4,4,4,4,2,2,1,2,1,3,4,2,4,5,5,5,1,2,2019,1,2016-03-01,2018-02-28,2019-09-01,,2018-06-01,2019-06-01,,12,12,1,0,4,4,-1,4,4,2,1,1,1,1,2,1,5,42,2,2,1,2,1,3,3,1,1,3,3,1,3,3,3,,3,3,0,0,1,5,42,제공하지않는다,가입하지않음,그렇다,40시간초과
600327,2,3,11,2,22.75,,,,,,,,,,,,,,,,,,,,,3,2,2,2,2,2,2,2,5,45,4,4,1,1,2,2,2,3,3,3,4.2,1,4,6,6,6,1,2,2019,1,2016-03-01,2018-02-28,2019-09-01,,2018-03-01,2019-01-01,,10,10,0,0,1,1,3,4,4,2,2,2,2,2,2,2,5,45,2,2,2,3,3,3,3,1,2,1,1,1,3,3,3,2,3,3,0,0,1,5,45,제공하지않는다,가입하지않음,그렇다,40시간초과
600429,2,2,8,2,22.33333333,,,,,,,,,,,,,,,,,,,,,9,3,3,3,3,3,1,3,5,40,5,5,5,4,1,2,1,1,1,3,3.8,2,5,7,7,7,1,2,2019,1,2016-03-01,2018-02-28,2019-09-01,,2018-09-01,2018-11-01,,2,2,0,0,5,4,9,5,5,3,3,3,3,3,1,3,5,40,1,2,1,1,1,3,3,1,1,3,3,1,3,3,3,1,3,3,0,1,0,5,40,제공하지않는다,가입했다,그렇다,40시간이하
600488,2,4,3,2,24,,,,,,,,,,,,,,,,,,,,,7,1,1,3,1,2,2,3,5,40,5,3,5,5,1,2,1,1,1,3,4,2,3,5,5,5,1,2,2019,1,2016-03-01,2018-02-28,2019-09-01,,2018-03-01,2019-01-01,,10,10,0,0,5,5,7,3,5,1,1,3,1,2,2,3,5,40,1,2,1,1,1,3,2,1,2,3,3,1,3,3,3,2,2,3,0,1,0,5,40,제공하지않는다,가입했다,그렇다,40시간이하
600578,2,2,8,2,23.41666667,,,,,,,,,,,,,,,,,,,,,4,1,1,3,1,1,1,3,5,40,3,3,4,4,1,2,1,1,1,3,3.1,2,4,5,5,5,1,2,2019,1,2015-03-01,2018-02-28,2019-09-01,,2018-08-01,2019-05-01,,9,9,0,0,4,4,4,3,3,1,1,3,1,1,1,3,5,40,1,2,1,1,1,3,3,1,1,3,3,1,3,3,3,2,2,2,0,1,0,5,40,제공하지않는다,가입했다,보통이다,40시간이하
600773,2,3,17,1,25,2,6,1,1,1,1,1,1,1,5,40,4,4,4,5,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,3,3.7,2,3,5,5,4,1,1,2019,0,2013-03-01,2018-02-28,2019-09-01,2017-02-01,,,31,,31,1,1,4,5,6,4,4,1,1,1,1,1,1,1,5,40,1,2,1,1,1,3,2,1,2,3,3,1,3,3,2,2,3,3,1,1,0,5,40,제공한다,가입했다,그렇다,40시간이하
600816,2,4,14,1,25,,,,,,,,,,,,,,,,,,,,,-1,2,2,3,1,1,2,3,5,40,3,3,3,3,1,2,1,1,1,3,3.4,2,5,5,5,5,1,2,2019,1,2013-03-01,2018-02-28,2019-09-01,,2018-12-01,2019-06-01,,6,6,0,0,3,3,-1,3,3,2,2,3,1,1,2,3,5,40,1,2,1,1,1,3,3,1,2,2,2,1,3,3,3,,2,2,0,1,0,5,40,제공하지않는다,가입했다,보통이다,40시간이하
600844,2,4,3,2,22.08333333,1,1,3,3,3,1,1,3,1,4,16,5,5,4,3,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,1,3,1,3,3,5,4,1,1,2019,0,2016-03-01,2018-02-28,2019-09-01,2016-10-01,,,35,,35,1,1,4,3,1,5,5,3,3,3,1,1,3,1,4,16,2,2,2,2,2,1.125,2,1,2,3,2,1,1,3,2,2,3,3,0,0,0,4,16,제공하지않는다,가입하지않음,그렇다,40시간이하
601006,2,5,16,1,23.91666667,,,,,,,,,,,,,,,,,,,,,-1,3,1,3,3,1,3,1,5,40,4,4,1,1,3,3,3,1,1,2,3.7,2,5,7,5,7,1,2,2019,1,2014-03-01,2018-02-28,2019-09-01,,2018-06-01,2019-04-01,,10,10,0,0,1,1,-1,4,4,3,1,3,3,1,3,1,5,40,3,3,3,1,1,2.093023256,3,1,2,1,1,1,3,3,3,,3,3,0,0,0,5,40,제공하지않는다,가입하지않음,그렇다,40시간이하
601040,2,2,8,2,22.25,,,,,,,,,,,,,,,,,,,,,9,1,1,1,1,1,1,1,5,40,3,3,2,2,1,2,1,1,1,3,3.5,1,3,4,4,4,1,2,2019,1,2016-03-01,2018-02-28,2019-09-01,,2018-04-01,2018-09-01,,5,5,0,0,2,2,9,3,3,1,1,1,1,1,1,1,5,40,1,2,1,1,1,3,2,1,1,1,1,1,2,2,2,1,2,2,1,1,0,5,40,제공한다,가입했다,보통이다,40시간이하
601081,2,4,15,2,21.83333333,2,4,1,2,1,2,1,2,1,5,40,3,4,3,4,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,1,3.4,2,4,6,5,6,1,1,2019,0,2016-03-01,2018-02-28,2019-09-01,2017-09-01,,,24,,24,1,1,3,4,4,4,3,1,2,1,2,1,2,1,5,40,1,2,1,1,1,1.125,3,1,2,2,3,1,3,3,3,2,3,2,0,1,0,5,40,제공하지않는다,가입했다,보통이다,40시간이하
601173,3,2,9,2,23.5,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,1,1,1,6,48,3,3,4,5,1,3,3,1,1,1,3.5,1,3,4,5,4,1,2,2019,1,2015-03-01,2018-02-28,2019-09-01,,2018-03-01,2019-05-01,,14,14,1,0,4,5,2,3,3,1,1,1,1,1,1,1,6,48,1,3,3,1,1,1.125,2,1,1,3,3,1,2,3,2,2,2,2,1,0,1,6,48,제공한다,가입하지않음,보통이다,40시간초과
601214,3,2,8,2,23,,,,,,,,,,,,,,,,,,,,,4,1,1,3,1,1,1,3,5,40,3,3,4,4,1,3,1,1,1,3,3.9,1,4,5,5,5,1,2,2019,1,2015-03-01,2018-02-28,2019-09-01,,2018-03-01,2019-02-01,,11,11,0,0,4,4,4,3,3,1,1,3,1,1,1,3,5,40,1,3,1,1,1,3,3,1,1,3,3,1,3,3,3,2,2,2,0,1,0,5,40,제공하지않는다,가입했다,보통이다,40시간이하
601277,3,4,3,2,22.66666667,,,,,,,,,,,,,,,,,,,,,1,3,3,3,1,2,3,3,3,18,3,3,2,2,2,2,2,2,2,3,3.4,2,4,7,6,6,1,2,2019,1,2015-03-01,2018-02-28,2019-09-01,,2018-02-01,2018-03-01,,1,1,0,0,2,2,1,3,3,3,3,3,1,2,3,3,3,18,2,2,2,2,2,3,3,1,2,1,1,1,3,3,3,2,2,2,0,0,0,3,18,제공하지않는다,가입하지않음,보통이다,40시간이하
601318,3,5,12,2,24.58333333,,,,,,,,,,,,,,,,,,,,,2,2,1,1,1,1,1,1,5,50,4,4,5,5,3,1,1,2,2,3,4,2,4,5,6,6,1,2,2019,1,2017-03-01,2018-02-28,2019-09-01,,2018-01-01,2019-02-01,,13,13,1,0,5,5,2,4,4,2,1,1,1,1,1,1,5,50,3,1,1,2,2,3,3,1,2,3,3,1,3,3,3,2,3,3,0,0,1,5,50,제공하지않는다,가입하지않음,그렇다,40시간초과
601329,4,2,8,1,27.33333333,2,3,1,1,3,1,1,1,3,5,40,4,4,5,5,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,3,4.1,2,4,5,5,5,1,1,2019,0,2011-03-01,2018-02-28,2019-09-01,2017-06-01,,,27,,27,1,1,5,5,3,4,4,1,1,3,1,1,1,3,5,40,1,2,1,1,1,3,3,1,1,3,3,2,3,3,3,2,3,3,0,1,0,5,40,제공하지않는다,가입했다,그렇다,40시간이하
601358,4,5,12,2,25.08333333,,,,,,,,,,,,,,,,,,,,,3,1,1,1,1,1,1,1,5,40,4,4,4,4,1,2,1,1,1,3,4.1,2,4,5,5,5,1,2,2019,1,2016-03-01,2018-02-28,2019-09-01,,2017-11-01,2019-03-01,,16,16,1,0,4,4,3,4,4,1,1,1,1,1,1,1,5,40,1,2,1,1,1,3,3,1,2,3,3,2,3,3,3,2,3,3,1,1,0,5,40,제공한다,가입했다,그렇다,40시간이하
601505,4,5,13,1,23.83333333,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,1,1,1,5,40,3,3,3,3,1,2,1,1,1,3,4,2,3,4,4,4,1,2,2019,1,2014-03-01,2018-02-28,2019-09-01,,2018-03-01,2019-02-01,,11,11,0,0,3,3,2,3,3,1,1,1,1,1,1,1,5,40,1,2,1,1,1,3,2,1,2,2,2,2,2,2,2,2,2,2,1,1,0,5,40,제공한다,가입했다,보통이다,40시간이하
601535,4,4,14,2,21.75,,,,,,,,,,,,,,,,,,,,,6,1,1,1,1,1,1,1,2,6,5,5,2,2,1,2,1,1,1,3,4,2,5,6,6,5,1,2,2019,1,2016-03-01,2018-02-28,2019-09-01,,2016-08-01,2019-07-01,,35,35,1,1,2,2,6,5,5,1,1,1,1,1,1,1,2,6,1,2,1,1,1,3,3,1,2,1,1,2,3,3,3,2,3,3,1,1,0,2,6,제공한다,가입했다,그렇다,40시간이하
601581,4,4,2,1,25.33333333,,,,,,,,,,,,,,,,,,,,,9,1,1,3,1,1,3,3,5,40,3,3,2,1,1,2,1,1,1,3,2.7,1,4,6,6,6,1,2,2019,1,2013-03-01,2017-08-31,2019-09-01,,2016-11-01,2018-06-01,,19,19,1,0,2,1,9,3,3,1,1,3,1,1,3,3,5,40,1,2,1,1,1,3,3,1,2,1,1,2,3,3,3,1,2,2,0,1,0,5,40,제공하지않는다,가입했다,보통이다,40시간이하
601614,4,2,8,1,24.66666667,,,,,,,,,,,,,,,,,,,,,8,1,1,3,1,1,1,1,5,40,1,1,1,2,1,2,1,1,1,3,3.9,2,4,6,6,6,1,2,2019,1,2014-03-01,2018-02-28,2019-09-01,,2018-03-01,2019-08-01,,17,17,1,0,1,2,8,1,1,1,1,3,1,1,1,1,5,40,1,2,1,1,1,3,3,1,1,1,1,2,3,3,3,2,1,1,0,1,0,5,40,제공하지않는다,가입했다,그렇지않다,40시간이하
601639,4,2,8,1,24.08333333,,,,,,,,,,,,,,,,,,,,,-1,3,3,3,3,3,3,3,2,12,4,4,1,1,2,2,2,2,2,3,4.2,2,4,7,7,7,1,2,2019,1,2014-03-01,2018-02-28,2019-09-01,,2018-12-01,2019-02-01,,2,2,0,0,1,1,-1,4,4,3,3,3,3,3,3,3,2,12,2,2,2,2,2,3,3,1,1,1,1,2,3,3,3,,3,3,0,0,0,2,12,제공하지않는다,가입하지않음,그렇다,40시간이하
601732,4,4,3,1,25.25,2,-1,1,3,3,1,1,3,3,5,40,4,4,4,4,1,3,1,1,1,,,,,,,,,,,,,,,,,,,,2,3.8,2,5,4,4,4,1,1,2019,0,2013-03-01,2018-02-28,2019-09-01,2017-08-01,,,25,,25,1,1,4,4,-1,4,4,1,3,3,1,1,3,3,5,40,1,3,1,1,1,2.093023256,3,1,2,3,3,2,2,2,2,,3,3,0,1,0,5,40,제공하지않는다,가입했다,그렇다,40시간이하
601741,4,4,2,1,22.58333333,2,-1,3,1,3,1,1,1,3,5,40,1,1,2,3,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,3,3.8,2,5,4,4,4,1,1,2019,0,2016-03-01,2018-02-28,2019-09-01,2017-07-01,,,26,,26,1,1,2,3,-1,1,1,3,1,3,1,1,1,3,5,40,1,2,1,1,1,3,3,1,2,1,2,2,2,2,2,,1,1,0,1,0,5,40,제공하지않는다,가입했다,그렇지않다,40시간이하
601817,4,3,11,1,25.58333333,2,3,1,3,3,3,1,3,3,5,40,3,3,4,4,1,3,1,1,1,,,,,,,,,,,,,,,,,,,,3,3.1,1,5,4,4,4,1,1,2019,0,2012-03-01,2018-02-28,2019-09-01,2017-07-01,,,26,,26,1,1,4,4,3,3,3,1,3,3,3,1,3,3,5,40,1,3,1,1,1,3,3,1,2,3,3,2,2,2,2,2,2,2,0,1,0,5,40,제공하지않는다,가입했다,보통이다,40시간이하
601882,4,1,1,1,26.91666667,,,,,,,,,,,,,,,,,,,,,-1,1,1,3,1,1,1,3,4,24,4,4,2,1,1,3,1,1,1,3,3.6,1,4,5,5,5,1,2,2019,1,2013-03-01,2018-02-28,2019-09-01,,2018-02-01,2018-11-01,,9,9,0,0,2,1,-1,4,4,1,1,3,1,1,1,3,4,24,1,3,1,1,1,3,3,1,1,1,1,2,3,3,3,,3,3,0,1,0,4,24,제공하지않는다,가입했다,그렇다,40시간이하
601919,4,2,5,1,25.25,,,,,,,,,,,,,,,,,,,,,-1,1,1,1,1,1,3,1,6,48,4,4,3,2,1,2,1,1,1,3,2.3,1,4,5,5,5,1,2,2019,1,2013-03-01,2018-02-28,2019-09-01,,2017-09-01,2019-06-01,,21,21,1,0,3,2,-1,4,4,1,1,1,1,1,3,1,6,48,1,2,1,1,1,3,3,1,1,2,1,2,3,3,3,,3,3,0,1,1,6,48,제공하지않는다,가입했다,그렇다,40시간초과
601927,4,3,10,1,25.16666667,2,8,1,1,1,1,1,2,1,6,44,4,4,3,2,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,3,3.7,1,5,6,6,6,1,1,2019,0,2013-03-01,2018-02-28,2019-09-01,2017-09-01,,,24,,24,1,1,3,2,8,4,4,1,1,1,1,1,2,1,6,44,1,2,1,1,1,3,3,1,2,2,1,2,3,3,3,2,3,3,0,1,1,6,44,제공하지않는다,가입했다,그렇다,40시간초과
601932,4,4,15,1,24.58333333,,,,,,,,,,,,,,,,,,,,,9,1,1,1,1,1,1,1,5,50,2,3,2,1,1,2,1,1,1,3,4.2,1,4,5,6,4,1,2,2019,1,2013-03-01,2018-02-28,2019-09-01,,2018-01-01,2019-03-01,,14,14,1,0,2,1,9,3,2,1,1,1,1,1,1,1,5,50,1,2,1,1,1,3,3,1,2,1,1,2,3,3,2,1,2,1,1,1,1,5,50,제공한다,가입했다,그렇지않다,40시간초과
602016,4,2,5,1,25.58333333,,,,,,,,,,,,,,,,,,,,,-1,3,3,3,1,1,1,3,5,50,3,3,1,1,1,2,1,1,1,3,3.1,1,4,5,6,7,1,2,2019,1,2014-03-01,2018-02-28,2019-09-01,,2018-02-01,2019-01-01,,11,11,0,0,1,1,-1,3,3,3,3,3,1,1,1,3,5,50,1,2,1,1,1,3,3,1,1,1,1,2,3,3,3,,2,2,0,1,1,5,50,제공하지않는다,가입했다,보통이다,40시간초과
602057,4,4,2,1,25.5,2,9,1,1,1,1,1,1,1,6,48,4,4,2,2,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,3,2.7,2,4,6,6,6,1,1,2019,0,2013-03-01,2018-02-28,2019-09-01,2017-09-01,,,24,,24,1,1,2,2,9,4,4,1,1,1,1,1,1,1,6,48,1,2,1,1,1,3,3,1,2,1,1,2,3,3,3,1,3,3,1,1,1,6,48,제공한다,가입했다,그렇다,40시간초과
602084,4,3,10,1,25.08333333,,,,,,,,,,,,,,,,,,,,,3,1,1,1,2,1,1,1,6,45,2,3,3,4,1,2,1,1,1,1,3.8,1,4,5,5,4,1,2,2019,1,2013-03-01,2018-02-28,2019-09-01,,2017-11-01,2018-11-01,,12,12,1,0,3,4,3,3,2,1,1,1,2,1,1,1,6,45,1,2,1,1,1,1.125,3,1,2,2,3,2,3,3,2,2,2,1,0,1,1,6,45,제공하지않는다,가입했다,그렇지않다,40시간초과
602106,4,4,3,1,23.91666667,,,,,,,,,,,,,,,,,,,,,-1,1,1,2,2,1,1,2,5,40,3,3,2,3,1,2,1,1,1,1,3.9,1,5,5,5,5,1,2,2019,1,2014-03-01,2018-02-28,2019-09-01,,2018-04-01,2018-11-01,,7,7,0,0,2,3,-1,3,3,1,1,2,2,1,1,2,5,40,1,2,1,1,1,1.125,3,1,2,1,2,2,3,3,3,,2,2,0,1,0,5,40,제공하지않는다,가입했다,보통이다,40시간이하
602128,4,1,1,1,25.5,2,-1,1,1,3,1,1,1,3,5,40,5,4,3,2,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,3,3.7,1,4,6,5,6,1,1,2019,0,2013-03-01,2018-02-28,2019-09-01,2017-03-01,,,30,,30,1,1,3,2,-1,4,5,1,1,3,1,1,1,3,5,40,1,2,1,1,1,3,3,1,1,2,1,2,3,3,3,,3,3,0,1,0,5,40,제공하지않는다,가입했다,그렇다,40시간이하
602179,4,4,3,2,22.66666667,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,6,54,2,3,1,1,2,2,2,2,2,3,3.5,1,3,4,4,4,1,2,2019,1,2016-03-01,2018-02-28,2019-09-01,,2017-12-01,2018-05-01,,5,5,0,0,1,1,2,3,2,2,2,2,2,2,2,2,6,54,2,2,2,2,2,3,2,1,2,1,1,2,2,2,2,2,2,1,0,0,1,6,54,제공하지않는다,가입하지않음,그렇지않다,40시간초과
602259,4,5,16,1,24.66666667,,,,,,,,,,,,,,,,,,,,,9,1,1,1,1,1,1,1,5,40,2,2,1,3,1,3,1,1,1,2,3.6,2,3,4,4,4,1,2,2019,1,2013-03-01,2018-02-28,2019-09-01,,2017-11-01,2019-04-01,,17,17,1,0,1,3,9,2,2,1,1,1,1,1,1,1,5,40,1,3,1,1,1,2.093023256,2,1,2,1,2,2,2,2,2,1,1,1,1,1,0,5,40,제공한다,가입했다,그렇지않다,40시간이하
602271,4,1,1,2,24.5,,,,,,,,,,,,,,,,,,,,,5,1,1,3,2,1,2,2,5,45,2,3,3,4,1,3,1,1,3,3,3.3,2,4,5,3,4,1,2,2019,1,2014-03-01,2018-02-28,2019-09-01,,2018-11-01,2019-06-01,,7,7,0,0,3,4,5,3,2,1,1,3,2,1,2,2,5,45,1,3,1,1,3,3,3,1,1,2,3,2,3,1,2,2,2,1,0,0,1,5,45,제공하지않는다,가입하지않음,그렇지않다,40시간초과
602311,4,2,8,1,27.08333333,,,,,,,,,,,,,,,,,,,,,4,1,1,3,1,1,1,3,5,40,4,4,4,4,1,2,1,1,1,3,3.5,2,5,6,7,6,1,2,2019,1,2011-03-01,2018-02-28,2019-09-01,,2018-02-01,2019-02-01,,12,12,1,0,4,4,4,4,4,1,1,3,1,1,1,3,5,40,1,2,1,1,1,3,3,1,1,3,3,2,3,3,3,2,3,3,0,1,0,5,40,제공하지않는다,가입했다,그렇다,40시간이하
602346,4,2,8,1,25.16666667,,,,,,,,,,,,,,,,,,,,,4,1,1,3,1,1,1,3,5,40,4,3,3,4,1,3,1,1,1,3,4,2,3,6,5,6,1,2,2019,1,2013-03-01,2018-02-28,2019-09-01,,2018-04-01,2019-06-01,,14,14,1,0,3,4,4,3,4,1,1,3,1,1,1,3,5,40,1,3,1,1,1,3,2,1,1,2,3,2,3,3,3,2,2,3,0,1,0,5,40,제공하지않는다,가입했다,그렇다,40시간이하
602370,4,3,4,1,25.33333333,,,,,,,,,,,,,,,,,,,,,3,1,1,2,2,1,2,2,5,40,2,3,3,4,1,3,1,1,1,3,4.1,2,5,5,7,6,1,2,2019,1,2013-03-01,2018-02-28,2019-09-01,,2018-05-01,2018-10-01,,5,5,0,0,3,4,3,3,2,1,1,2,2,1,2,2,5,40,1,3,1,1,1,3,3,1,2,2,3,2,3,3,3,2,2,1,0,1,0,5,40,제공하지않는다,가입했다,그렇지않다,40시간이하
602487,4,2,8,1,25.41666667,2,9,1,1,1,1,1,1,1,5,40,5,5,3,2,1,3,1,1,1,,,,,,,,,,,,,,,,,,,,3,4.4,1,5,7,7,7,1,1,2019,0,2013-03-01,2018-02-28,2019-09-01,2017-07-01,,,26,,26,1,1,3,2,9,5,5,1,1,1,1,1,1,1,5,40,1,3,1,1,1,3,3,1,1,2,1,2,3,3,3,1,3,3,1,1,0,5,40,제공한다,가입했다,그렇다,40시간이하
602562,4,5,13,1,24.91666667,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,5,40,3,3,3,3,1,3,1,1,1,1,4,1,4,5,5,5,1,2,2019,1,2013-03-01,2018-02-28,2019-09-01,,2018-01-01,2018-06-01,,5,5,0,0,3,3,2,3,3,2,2,2,2,1,2,2,5,40,1,3,1,1,1,1.125,3,1,2,2,2,2,3,3,3,2,2,2,0,1,0,5,40,제공하지않는다,가입했다,보통이다,40시간이하
602668,5,2,8,1,24.66666667,2,4,1,1,1,1,1,1,1,5,40,3,4,5,5,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,3,3.4,1,5,5,5,5,1,1,2019,0,2013-03-01,2018-02-28,2019-09-01,2017-08-01,,,25,,25,1,1,5,5,4,4,3,1,1,1,1,1,1,1,5,40,1,2,1,1,1,3,3,1,1,3,3,2,3,3,3,2,3,2,1,1,0,5,40,제공한다,가입했다,보통이다,40시간이하
602707,5,1,1,2,25.41666667,,,,,,,,,,,,,,,,,,,,,-1,2,1,3,2,2,3,3,5,40,4,5,2,3,1,2,1,1,1,3,3.5,1,4,5,5,5,1,2,2019,1,2017-03-01,2018-02-28,2019-09-01,,2017-03-01,2018-12-01,,21,21,1,0,2,3,-1,5,4,2,1,3,2,2,3,3,5,40,1,2,1,1,1,3,3,1,1,1,2,2,3,3,3,,3,3,0,1,0,5,40,제공하지않는다,가입했다,그렇다,40시간이하
602751,5,2,8,2,23.16666667,,,,,,,,,,,,,,,,,,,,,3,1,1,3,3,1,1,3,6,52,3,4,1,1,1,2,1,1,1,3,3.9,2,3,5,5,3,1,2,2019,1,2015-03-01,2018-02-28,2019-09-01,,2018-04-01,2018-09-01,,5,5,0,0,1,1,3,4,3,1,1,3,3,1,1,3,6,52,1,2,1,1,1,3,2,1,1,1,1,2,3,3,1,2,3,2,0,1,1,6,52,제공하지않는다,가입했다,보통이다,40시간초과
